0,104.06,82.13896000000003,66.02,0.68,0.5028000000000001,0.36
1,102.38,81.33536,66.2,0.72,0.4987999999999999,0.24
2,99.26,80.4868,64.86,0.68,0.4990399999999998,0.32
3,101.18,80.36472000000005,64.78,0.7,0.49527999999999983,0.3
4,102.84,80.00751999999993,66.44,0.68,0.50056,0.3
5,100.74,79.55656000000005,65.54,0.72,0.5074400000000002,0.32
6,99.5,79.55848000000003,66.44,0.7,0.49424000000000007,0.32
7,100.4,80.66704000000006,65.22,0.72,0.5087199999999998,0.24
8,100.62,80.0,65.22,0.7,0.4993599999999999,0.3
9,102.48,80.04255999999997,66.28,0.76,0.5149600000000003,0.28
10,98.98,80.74040000000002,66.1,0.82,0.5156799999999999,0.24
11,100.06,82.29351999999994,66.88,0.7,0.5211200000000001,0.32
12,100.64,82.47856,67.5,0.72,0.514,0.3
13,100.44,83.54911999999993,65.46,0.74,0.5234399999999999,0.3
14,103.42,84.99207999999999,66.86,0.78,0.5352000000000003,0.26
15,103.28,85.98736000000001,65.16,0.76,0.5331199999999999,0.36
16,99.84,87.08215999999994,67.42,0.72,0.53856,0.34
17,100.78,88.12688000000003,67.88,0.7,0.5313600000000004,0.32
18,100.36,88.56759999999998,66.54,0.74,0.5467200000000004,0.32
19,100.36,88.60216,67.74,0.74,0.5480799999999999,0.34
20,100.88,88.94703999999997,69.32,0.76,0.5598399999999997,0.32
21,101.66,89.39104,71.12,0.74,0.5540799999999998,0.42
22,100.74,89.78279999999998,71.94,0.8,0.5593600000000002,0.36
23,98.7,90.23847999999995,76.82,0.7,0.5528800000000003,0.34
24,101.7,90.69343999999998,76.14,0.72,0.5614400000000002,0.32
25,101.66,89.95576000000005,70.66,0.72,0.5604800000000004,0.38
26,100.52,90.05831999999995,75.96,0.74,0.5551200000000003,0.34
27,100.9,90.46336000000001,77.62,0.76,0.5624799999999999,0.4
28,99.1,89.79088,77.82,0.74,0.5705599999999998,0.4
29,100.66,89.70624000000008,76.06,0.86,0.5671200000000002,0.36
30,99.86,89.71368000000001,77.86,0.76,0.5644799999999998,0.36
31,103.8,89.82384000000003,77.5,0.74,0.5736000000000004,0.38
32,98.58,89.41535999999999,74.5,0.8,0.5810400000000004,0.38
33,99.92,88.78424000000004,77.5,0.8,0.5751200000000001,0.34
34,99.5,89.26431999999994,79.82,0.74,0.5796000000000002,0.4
35,100.12,89.40200000000003,80.1,0.78,0.5726399999999995,0.38
36,100.02,88.68920000000001,78.22,0.74,0.5791200000000002,0.4
37,98.82,88.53832000000001,74.62,0.78,0.5849599999999996,0.4
38,96.58,88.29816,76.76,0.72,0.5852799999999995,0.36
39,100.24,88.56696000000004,76.02,0.74,0.5755200000000004,0.36
40,98.26,88.75832,78.5,0.78,0.5844000000000004,0.36
41,99.78,89.10951999999997,79.64,0.82,0.5900800000000003,0.4
42,99.16,88.84736000000001,76.66,0.8,0.5851200000000004,0.4
43,96.46,88.10592000000001,73.62,0.8,0.5868,0.4
44,97.98,88.17791999999992,78.02,0.78,0.59072,0.36
45,97.94,88.32167999999994,80.38,0.76,0.5877600000000002,0.4
46,95.86,88.10976000000002,78.62,0.8,0.5916000000000003,0.36
47,100.4,88.30959999999997,78.28,0.78,0.5857600000000001,0.42
48,99.42,88.45168000000001,77.38,0.78,0.5832799999999999,0.36
49,98.96,88.76768,77.7,0.8,0.5919200000000003,0.4
50,100.08,87.92736000000004,77.0,0.8,0.5893599999999998,0.38
51,98.46,88.57671999999997,75.7,0.76,0.5833599999999998,0.38
52,99.86,88.29327999999997,77.1,0.8,0.5807200000000001,0.38
53,97.24,88.46248000000004,79.54,0.74,0.5880800000000003,0.38
54,96.7,88.39952000000001,77.58,0.76,0.5791199999999993,0.4
55,96.52,88.13135999999997,76.52,0.76,0.5947199999999994,0.42
56,98.54,88.11831999999998,74.64,0.74,0.5728000000000008,0.36
57,99.52,88.60672000000001,76.62,0.78,0.5908000000000008,0.42
58,96.16,88.48664000000004,77.08,0.82,0.5868800000000001,0.38
59,98.46,88.10951999999999,78.32,0.76,0.5740799999999998,0.32
60,100.18,88.63479999999998,78.7,0.74,0.5890399999999999,0.4
61,100.8,88.83607999999998,81.14,0.78,0.5910400000000003,0.38
62,96.86,88.56544000000004,80.14,0.78,0.5866400000000002,0.4
63,98.9,88.07408000000007,78.6,0.76,0.5860800000000003,0.38
64,96.64,88.24656000000006,79.14,0.78,0.5867199999999999,0.44
65,98.02,88.42656,76.66,0.76,0.5880000000000002,0.44
66,97.4,88.42167999999997,76.72,0.76,0.5909599999999998,0.4
67,96.9,88.02879999999995,78.26,0.74,0.5843199999999998,0.32
68,97.46,87.99655999999999,78.2,0.78,0.58912,0.34
69,98.42,87.55559999999996,78.2,0.78,0.5852799999999999,0.4
70,97.0,87.83528000000001,74.94,0.78,0.5849599999999999,0.36
71,97.02,87.71287999999994,77.34,0.78,0.5849599999999994,0.38
72,98.02,88.12256000000002,78.4,0.8,0.5923200000000003,0.42
73,96.1,88.01735999999997,78.86,0.76,0.59336,0.4
74,98.84,87.90552000000004,76.8,0.78,0.5900000000000002,0.34
75,99.3,87.81048,78.14,0.76,0.5898400000000001,0.36
